Replicate,NWord,NChar,AveWdLen,Words
1359,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1360,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1361,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1362,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1363,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago."""
1364,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1365,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1366,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1367,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1368,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1369,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1370,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1371,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1372,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1373,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1374,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1375,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1376,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1377,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1378,7,31,3.57," ""Four_score_and_seven_years_ago"""
1379,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1380,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1381,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1382,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1383,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1384,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1385,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1386,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1387,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1388,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1389,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1390,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1391,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago."""
1392,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago."""
1393,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1394,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1395,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1396,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1397,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1398,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1399,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1400,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1401,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago."""
1402,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1403,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1404,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1405,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1406,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1407,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1408,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1409,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1410,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1411,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1412,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1413,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1414,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1415,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1416,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1417,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1418,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1419,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1420,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1421,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1422,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1423,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1424,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1425,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1426,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1427,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1428,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1429,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1430,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1431,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1432,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1433,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1434,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1435,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1436,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1437,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1438,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1439,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1440,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1441,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1442,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1443,7,30,3.857142857142857," ""Four_score_and_seven_years_ago."""
1444,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1445,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1446,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1447,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1448,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1449,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago."""
1450,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1451,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1452,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1453,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1454,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1455,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1456,7,31,3.57," ""Four_score_and_seven_years_ago"""
1457,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1458,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1459,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1460,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1461,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1462,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1463,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1464,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1465,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1466,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1467,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1468,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1469,7,30,3.4285714286," ""Four_score_and_seven_years_ago"""
1470,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1471,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1472,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1473,7,31,4.0," ""Four_score_and_seven_years_ago"""
1474,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1475,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1476,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1477,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1478,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1479,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1480,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1481,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1482,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1483,7,31,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1484,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1485,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1486,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1487,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1488,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1489,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1490,7,30,3.5714285714," ""Four_score_and_seven_years_ago"""
1491,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1492,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1493,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1494,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1495,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1496,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1497,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1498,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1499,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1500,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1501,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago."""
1502,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1503,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1504,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1505,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1506,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1507,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1508,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1509,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1510,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1511,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1512,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1513,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1514,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1515,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1516,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1517,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1518,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1519,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1520,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1521,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1522,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1523,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1524,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1525,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1526,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1527,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1528,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1529,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1530,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1531,7,30,4.142857142857143," ""Four_score_and_seven_years_ago."""
1532,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1533,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1534,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1535,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1536,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1537,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1538,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1539,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1540,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1541,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1542,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1543,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1544,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1545,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1546,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago."""
1547,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1548,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1549,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1550,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1551,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1552,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1553,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1554,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1555,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1556,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1557,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1558,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1559,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1560,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1561,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1562,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1563,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1564,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1565,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1566,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1567,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1568,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1569,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1570,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1571,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1572,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1573,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1574,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1575,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1576,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1577,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1578,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1579,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1580,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1581,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1582,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1583,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1584,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1585,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1586,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1587,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1588,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1589,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1590,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1591,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1592,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1593,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1594,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1595,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1596,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1597,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1598,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1599,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1600,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1601,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1602,7,31,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1603,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1604,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1605,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1606,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1607,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1608,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1609,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1610,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1611,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1612,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1613,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1614,7,30,3.5714285714," ""Four_score_and_seven_years_ago"""
1615,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1616,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1617,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1618,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1619,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1620,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1621,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1622,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1623,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1624,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1625,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1626,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1627,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1628,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1629,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1630,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1631,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1632,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1633,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1634,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1635,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1636,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1637,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago."""
1638,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1639,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1640,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1641,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1642,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1643,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1644,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1645,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1646,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1647,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1648,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1649,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1650,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1651,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1652,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1653,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1654,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1655,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1656,7,31,3.5714285714," ""Four_score_and_seven_years_ago"""
1657,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1658,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1659,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1660,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1661,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1662,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1663,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1664,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1665,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1666,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1667,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1668,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1669,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago."""
1670,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1671,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1672,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago."""
1673,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1674,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1675,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1676,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1677,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1678,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1679,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1680,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1681,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1682,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1683,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1684,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago."""
1685,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1686,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1687,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1688,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1689,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1690,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1691,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1692,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1693,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1694,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1695,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1696,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1697,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1698,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1699,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1700,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1701,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1702,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1703,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1704,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1705,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1706,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1707,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1708,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1709,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1710,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1711,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1712,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1713,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1714,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1715,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1716,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1717,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1718,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1719,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1720,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1721,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1722,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1723,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1724,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1725,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1726,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1727,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago."""
1728,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1729,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1730,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1731,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1732,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1733,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1734,7,31,3.857142857142857," ""Four_score_and_seven_years_ago."""
1735,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1736,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1737,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1738,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1739,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1740,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1741,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1742,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1743,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1744,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1745,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1746,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1747,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1748,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1749,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1750,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1751,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1752,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1753,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1754,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1755,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1756,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1757,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1758,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
