Replicate,NWord,NChar,AveWdLen,Words
1038,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1039,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1040,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1041,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1042,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1043,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1044,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1045,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1046,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1047,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1048,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1049,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1050,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1051,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1052,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1053,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1054,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1055,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1056,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1057,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1058,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1059,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1060,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1061,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1062,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1063,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1064,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1065,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1066,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1067,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1068,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1069,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1070,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1071,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1072,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1073,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1074,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1075,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1076,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1077,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1078,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1079,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1080,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1081,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1082,7,31,3.857142857142857," ""Four_score_and_seven_years_ago."""
1083,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1084,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1085,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1086,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1087,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1088,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1089,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1090,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1091,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1092,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1093,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1094,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1095,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1096,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1097,7,31,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1098,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1099,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1100,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1101,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1102,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1103,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1104,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1105,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1106,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1107,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1108,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1109,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1110,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1111,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1112,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1113,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1114,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1115,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1116,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1117,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1118,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1119,7,30,4.0," ""Four_score_and_seven_years_ago"""
1120,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1121,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1122,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1123,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1124,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1125,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1126,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1127,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1128,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1129,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1130,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1131,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1132,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1133,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1134,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1135,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1136,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1137,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1138,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1139,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1140,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1141,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1142,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1143,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1144,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1145,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1146,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1147,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1148,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1149,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1150,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1151,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1152,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1153,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1154,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1155,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1156,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1157,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1158,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1159,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1160,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1161,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1162,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1163,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1164,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1165,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1166,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1167,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1168,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1169,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1170,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1171,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1172,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1173,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1174,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1175,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1176,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1177,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1178,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1179,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1180,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1181,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1182,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1183,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1184,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1185,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1186,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1187,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1188,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1189,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1190,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1191,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1192,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1193,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1194,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1195,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1196,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1197,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1198,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1199,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1200,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1201,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1202,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1203,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1204,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1205,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1206,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1207,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1208,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1209,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1210,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1211,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1212,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1213,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1214,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1215,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1216,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1217,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1218,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1219,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1220,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1221,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1222,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1223,7,31,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1224,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1225,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1226,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1227,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1228,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1229,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1230,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1231,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1232,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1233,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1234,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1235,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1236,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1237,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1238,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1239,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1240,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1241,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1242,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1243,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1244,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1245,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1246,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1247,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1248,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1249,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1250,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1251,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1252,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1253,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1254,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1255,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1256,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1257,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1258,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1259,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1260,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1261,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1262,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1263,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1264,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1265,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1266,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago."""
1267,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1268,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1269,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1270,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1271,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1272,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1273,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1274,7,31,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1275,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1276,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1277,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1278,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1279,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1280,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1281,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1282,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1283,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1284,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1285,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1286,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1287,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1288,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1289,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1290,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1291,7,30,3.857142857142857," ""Four_score_and_seven_years_ago."""
1292,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1293,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1294,7,31,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1295,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1296,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1297,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1298,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1299,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1300,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1301,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1302,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1303,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1304,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1305,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1306,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1307,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1308,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1309,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1310,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1311,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1312,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1313,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1314,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1315,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1316,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1317,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1318,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1319,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1320,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1321,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1322,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1323,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1324,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1325,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1326,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1327,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1328,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1329,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1330,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1331,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1332,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1333,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1334,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1335,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1336,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1337,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1338,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1339,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1340,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1341,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1342,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1343,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1344,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1345,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1346,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1347,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1348,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1349,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1350,7,31,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1351,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1352,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1353,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1354,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1355,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1356,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1357,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1358,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1359,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1360,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1361,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1362,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1363,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1364,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1365,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1366,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1367,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1368,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1369,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1370,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1371,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1372,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1373,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1374,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1375,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1376,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1377,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1378,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1379,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1380,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1381,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1382,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1383,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1384,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1385,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1386,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1387,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1388,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1389,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1390,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1391,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1392,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1393,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1394,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1395,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1396,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1397,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1398,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1399,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1400,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1401,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1402,7,31,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1403,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1404,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1405,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1406,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1407,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1408,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1409,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1410,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1411,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1412,7,31,3.857142857142857," ""Four_score_and_seven_years_ago"""
1413,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1414,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1415,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1416,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1417,7,31,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1418,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1419,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1420,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1421,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1422,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1423,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1424,7,31,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1425,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1426,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1427,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1428,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1429,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1430,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1431,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1432,7,30,3.2857142857142856," ""Four_score_and_seven_years_ago"""
1433,7,31,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1434,7,30,3.4285714285714284," ""Four_score_and_seven_years_ago"""
1435,7,30,3.5714285714285716," ""Four_score_and_seven_years_ago"""
1436,7,30,3.857142857142857," ""Four_score_and_seven_years_ago"""
1437,7,30,3.7142857142857144," ""Four_score_and_seven_years_ago"""
1438,7,31,3.4285714285714284," ""Four_score_and_seven_years_ago"""
